player,player_id,team,class,poss,position,value_three_pct,value_two_pct,value_ft_pct,value_scoring,color_three_pct,color_two_pct,color_ft_pct,color_scoring,value_assist_rate,value_TO,value_playmaking,color_assist_rate,color_TO,color_playmaking,value_oreb_pct,value_dreb_pct,value_reb_pct,color_oreb_pct,color_dreb_pct,color_reb_pct,value_blk_pct,value_STL,value_PF,value_D,color_blk_pct,color_STL,color_PF,color_D
Nick Woodard,2283126,Alcorn State,JR,1588,PF,30.1421980288193,46.2746343824818,64.4484578961603,17.2044458638144,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,8.13211136060209,3.11554390321605,-2.97873595314006,#FFFFFF,#FFFFFF,#FFFFFF,4.12767158543103,13.04249843417,17.1701700196011,#FFFFFF,#FFFFFF,#FFFFFF,1.80032382427296,0.934789363737569,4.81968565651296,-1.6182848,#FFFFFF,#CBDEF0,#FFFFFF,#DCE9F5
Luka Vudragovic,2471996,Pepperdine,FR,588,SF,30.5723464243055,50.2308044572591,74.0390059806135,18.4487606762361,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF,5.89556966601501,2.68555478631857,-3.35839744195453,#DCE9F5,#FFFFFF,#FFFFFF,0.941589211654204,10.8143024603211,11.7558916719753,#CBDEF0,#FFFFFF,#DCE9F5,0.744956404460418,1.27730675800441,2.50358469869734,-1.1734818,#FFFFFF,#DCE9F5,#FFD7A5,#DCE9F5
Malik Olafioye,2137291,Eastern Illinois,SO,482,SG,28.972308552999,41.5422399539522,68.0133143556844,13.6560233733986,#CBDEF0,#CBDEF0,#FFFFFF,#DCE9F5,13.5592408299586,4.39405067545164,-3.00315975267503,#FFFFFF,#DCE9F5,#FFFFFF,1.14600433538719,8.64377236687775,9.78977670226494,#CBDEF0,#DCE9F5,#DCE9F5,0.774442451481639,2.21190814635732,6.21953919256313,-1.2826743,#FFFFFF,#FFEBD2,#FFFFFF,#DCE9F5
Austin Nunez,1911032,UTSA,JR,1031,PG,34.6051815640005,39.5782311653646,85.8770887357283,21.8552074521024,#FFFFFF,#CBDEF0,#FFD7A5,#FFFFFF,17.4321005703154,4.06636372016169,1.96738592780114,#FFEBD2,#DCE9F5,#FFEBD2,0.85268220623834,7.55432110578386,8.4070033120222,#CBDEF0,#DCE9F5,#CBDEF0,0.325650893988609,2.41100242001221,4.67874545176775,-1.4194121,#DCE9F5,#FFEBD2,#FFFFFF,#DCE9F5
Christopher Parker,2557667,South Carolina State,JR,678,C,34.1022919740568,43.1077980848829,80.3406979968402,21.3196101413262,#FFFFFF,#DCE9F5,#FFEBD2,#FFFFFF,6.44181695411708,1.99369952062146,-0.0603058608379406,#DCE9F5,#FFEBD2,#FFFFFF,8.8068584870148,17.8096889364202,26.616547423435,#FFEBD2,#FFEBD2,#FFEBD2,0.522612888441736,1.59191057259825,5.7734596050373,-2.4298945,#DCE9F5,#FFFFFF,#FFFFFF,#CBDEF0
Anastasios Rozakeas,2305484,Mount St. Mary's,SO,571,SF,32.5153104291335,46.3190803315794,69.46456861385,14.2793700096465,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5,7.94406157407283,2.80775584170888,-1.91803109153722,#FFFFFF,#FFFFFF,#FFFFFF,4.3891887466945,12.3439463294991,16.7331350761936,#FFFFFF,#FFFFFF,#FFFFFF,0.178036858339322,1.3891348061768,5.11506105807324,-1.7681799,#CBDEF0,#FFFFFF,#FFFFFF,#CBDEF0
Vere Anthony,2531820,New Haven,FR,216,PG,33.2734709386184,43.6927087617095,72.4162452475933,16.0825180669144,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,17.7036187681464,3.93858398704884,2.7374353820262,#FFEBD2,#DCE9F5,#FFEBD2,1.43243173719592,8.85478638304451,10.2872181202404,#DCE9F5,#DCE9F5,#DCE9F5,0.452768813088453,2.37863876614905,2.7396244096647,-0.84414563,#DCE9F5,#FFEBD2,#FFD7A5,#DCE9F5
David Fonville,2321275,High Point,SO,25,PG,32.769695182745,43.7299059847688,72.7363795811978,14.8022659611213,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5,10.5997505883046,2.23374789189887,2.89542050787342,#FFFFFF,#FFEBD2,#FFEBD2,3.16774913815507,9.06159205443827,12.2293411925933,#FFFFFF,#DCE9F5,#DCE9F5,0.827179904864908,2.12708301027885,4.82671117513617,-1.9970501,#FFFFFF,#FFFFFF,#FFFFFF,#CBDEF0
Wes Peterson,1692299,Binghamton,SR,1528,SF,34.4996846276885,45.4519822597352,73.3364372544197,17.52168408266,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,8.56484158286326,3.43823939312779,-3.86864930906949,#FFFFFF,#FFFFFF,#FFFFFF,1.45359062562708,12.5499624891487,14.0035531147758,#DCE9F5,#FFFFFF,#FFFFFF,0.708160474646106,1.19475255357107,3.67355431835206,-1.8630284,#FFFFFF,#DCE9F5,#FFEBD2,#CBDEF0
Jalen Lee,2303402,Southern Utah,SO,518,SG,30.9039645308794,42.0194869706297,72.7595627752818,17.4840956364916,#DCE9F5,#CBDEF0,#FFFFFF,#FFFFFF,3.90243062828427,2.53416451046651,-4.62914983379253,#DCE9F5,#FFFFFF,#DCE9F5,4.56523630018682,8.39674701451102,12.9619833146978,#FFFFFF,#DCE9F5,#FFFFFF,0.747654242183273,1.70821183929182,4.98540038145717,-1.5541286,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5
Jack Turner,2313679,Oral Roberts,SO,823,SG,33.5094953712211,45.8726187467752,77.4623256337725,16.0121326313922,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,12.9623179869422,4.36795657899257,-3.46114973403091,#FFFFFF,#DCE9F5,#FFFFFF,2.08369829556024,9.50633386085991,11.5900321564201,#DCE9F5,#DCE9F5,#DCE9F5,0.35400789084428,1.08454198149363,5.39012146179129,-2.3469442,#DCE9F5,#DCE9F5,#FFFFFF,#CBDEF0
Isaac Nyakundi,2337436,Le Moyne,SO,392,PF,29.235871147283,53.1762373547853,57.3459813265353,12.5518326313543,#CBDEF0,#FFFFFF,#DCE9F5,#DCE9F5,3.03721942681103,3.44305998349293,-9.10107942968012,#CBDEF0,#FFFFFF,#CBDEF0,6.19822717489024,12.4508556523638,18.649082827254,#FFFFFF,#FFFFFF,#FFFFFF,4.23643180284725,1.39782996607764,6.75368103322448,-1.7354565,#FFEBD2,#FFFFFF,#DCE9F5,#DCE9F5
DJ Dormu,2540338,Tarleton State,SO,665,PG,29.959445498548,42.6459246018299,71.1877036226173,18.6101780024861,#DCE9F5,#DCE9F5,#FFFFFF,#FFFFFF,19.1803806069103,4.4014448863784,2.26833275924982,#FFEBD2,#DCE9F5,#FFEBD2,1.80734544948602,7.44963500214424,9.25698045163027,#DCE9F5,#DCE9F5,#CBDEF0,0.377242525231086,2.46273791397905,4.99183363614229,-1.2447121,#DCE9F5,#FFEBD2,#FFFFFF,#DCE9F5
Martin de Laporterie,2505025,Drexel,JR,666,C,30.9729691422576,51.5040772796145,65.4600322741719,13.8691654612335,#DCE9F5,#FFFFFF,#DCE9F5,#DCE9F5,4.70061553271183,4.16099133006212,-10.4201695413434,#DCE9F5,#DCE9F5,#CBDEF0,9.02475376051533,18.76210529789,27.7868590584054,#FFEBD2,#FFEBD2,#FFEBD2,4.87955466343745,0.835699747812874,9.66425666265972,-0.31927933,#FFEBD2,#CBDEF0,#CBDEF0,#FFFFFF
Tai'Reon Joseph,1611533,Prairie View,SR,1381,SG,30.6427266813689,50.2175456843652,72.2830193139397,28.225870611911,#DCE9F5,#FFFFFF,#FFFFFF,#FFD7A5,6.32087090972111,2.82540837059688,-3.51985022987825,#DCE9F5,#FFFFFF,#FFFFFF,1.59683661661621,7.10913412673254,8.70597074334874,#DCE9F5,#CBDEF0,#CBDEF0,0.304042496415001,2.09090938074319,3.98881934841505,-1.8284352,#DCE9F5,#FFFFFF,#FFEBD2,#CBDEF0
Christian Alston,2313773,Abilene Christian,SO,528,PF,32.1741702466828,41.3015646608671,77.2328384313074,25.4949385229526,#FFFFFF,#CBDEF0,#FFFFFF,#FFEBD2,6.13799124813916,3.97619288394514,-8.32125952457876,#DCE9F5,#DCE9F5,#CBDEF0,5.93440883895426,15.7960894010708,21.730498240025,#FFFFFF,#FFFFFF,#FFFFFF,1.84517487122044,2.19867081692251,5.37579945703079,-0.56664243,#FFFFFF,#FFEBD2,#FFFFFF,#FFFFFF
Aleksander Pachucki,2321297,Bucknell,FR,1129,SF,34.1876887047197,49.0257154216471,70.145045403765,15.4452199176495,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5,7.3879828844395,2.44241120740422,-0.972893590204803,#FFFFFF,#FFEBD2,#FFFFFF,4.03105667789336,11.9875042116367,16.0185608895301,#FFFFFF,#FFFFFF,#FFFFFF,0.134642818842492,1.16889985835097,4.70137778042917,-2.7966324,#CBDEF0,#DCE9F5,#FFFFFF,#CBDEF0
Matthew Bothun,2100317,North Dakota,SO,131,SF,30.4962243116816,50.6746277197653,61.0558034852202,16.4776445806412,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,6.57705390694518,3.02722956171638,-4.09005625623397,#FFFFFF,#FFFFFF,#FFFFFF,1.9000154858039,11.1997149720892,13.0997304578931,#DCE9F5,#FFFFFF,#FFFFFF,3.38978854028304,1.19329956087221,5.04823201382273,-1.481884,#FFEBD2,#DCE9F5,#FFFFFF,#DCE9F5
Jalen Tatum,2321176,Jackson State,JR,515,SG,32.3159048378976,42.2134673720986,66.4888549470344,17.4817352815511,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,14.4467894639678,3.59850756446332,1.03388533501755,#FFEBD2,#FFFFFF,#FFFFFF,4.08081458685237,6.34122526420928,10.4220398510617,#FFFFFF,#CBDEF0,#DCE9F5,0.782555507009927,1.91091768730842,4.20995496280294,-2.0922481,#FFFFFF,#FFFFFF,#FFFFFF,#CBDEF0
Tyran Cook,2112495,Western Illinois,SO,614,PG,32.9533412278426,43.7991262507113,70.9372279005212,16.4564284385736,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,16.9821465733304,3.49772110839769,3.83035810814203,#FFEBD2,#FFFFFF,#FFEBD2,1.40989060185778,10.2327150799637,11.6426056818215,#DCE9F5,#FFFFFF,#DCE9F5,0.352454028654114,1.38995335565598,4.62739295485542,-1.4199568,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5
D'Shay Knights Wright,2332411,South Carolina State,SO,279,PF,31.2715961325624,51.1561210176923,66.2244520034974,14.5802708563387,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5,8.64992880656142,3.51193317029797,-4.08483173361444,#FFFFFF,#FFFFFF,#FFFFFF,7.51406030876659,14.3254209746711,21.8394812834377,#FFFFFF,#FFFFFF,#FFFFFF,0.963325101946274,1.35221881311001,5.65020155671592,-1.2440313,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5
Ben Michaels,2319442,Vermont,SO,589,PF,28.9097832142987,54.4412136306941,66.3029259581136,12.4007894101314,#CBDEF0,#FFEBD2,#FFFFFF,#DCE9F5,5.42700652979755,2.17091260424138,-1.7301876908549,#DCE9F5,#FFEBD2,#FFFFFF,8.73339593567764,10.2596579325958,18.9930538682734,#FFEBD2,#FFFFFF,#FFFFFF,3.21073872526954,1.06928726564039,6.81226404807905,-1.0425579,#FFEBD2,#DCE9F5,#DCE9F5,#DCE9F5
Ebo Wilson,2321177,Jackson State,SO,343,PF,31.235740886003,47.4855233744556,51.369866500304,7.30551744870881,#DCE9F5,#FFFFFF,#CBDEF0,#CBDEF0,5.36685692726035,4.06416899279446,-9.40238459713776,#DCE9F5,#DCE9F5,#CBDEF0,9.11105405250531,15.5406829476672,24.6517370001725,#FFEBD2,#FFFFFF,#FFEBD2,0.526788936804543,1.46705851179502,8.26009949909458,-0.17796991,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF
Khali Horton,2092478,Coppin State,JR,1032,SF,31.9396907646114,42.8621844184546,71.0105302706791,20.9748756553052,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,8.27775772411106,2.94571721059877,-2.15826435308087,#FFFFFF,#FFFFFF,#FFFFFF,2.1973292357098,10.6446539018271,12.8419831375369,#DCE9F5,#FFFFFF,#FFFFFF,1.59221452521005,1.57043840904186,4.80622695544404,-2.41937,#FFFFFF,#FFFFFF,#FFFFFF,#CBDEF0
Shaumba Ngoyi,1908672,Eastern Washington,SR,125,C,30.3681220793731,50.8674878144708,55.9656040956186,10.0997829776455,#DCE9F5,#FFFFFF,#CBDEF0,#CBDEF0,2.30885051874646,3.49764149085538,-10.0075458319014,#CBDEF0,#FFFFFF,#CBDEF0,7.91291270500544,15.8334033245247,23.7463160295301,#FFEBD2,#FFFFFF,#FFEBD2,1.27123349478686,1.11593024977964,8.27128694237116,-1.5672487,#FFFFFF,#DCE9F5,#DCE9F5,#DCE9F5
Lamont Sams,2547302,Mississippi Valley State,SR,848,PF,31.539980174223,51.4407571872011,75.3494385623999,17.9067209454891,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF,10.2172855739089,3.24446878635064,-1.5308209764174,#FFFFFF,#FFFFFF,#FFFFFF,3.39940329607853,16.6067330130395,20.006136309118,#FFFFFF,#FFEBD2,#FFFFFF,4.78930705542778,1.32351055232059,5.63939727348473,-1.6677383,#FFEBD2,#DCE9F5,#FFFFFF,#DCE9F5
Braylon Patton,2563756,North Alabama,FR,698,SG,32.1094115494043,46.2586580002425,68.8101749487183,19.3631353687841,#FFFFFF,#FFFFFF,#FFFFFF,#FFFFFF,16.3527393980779,6.39090733094228,-8.40083612396796,#FFEBD2,#CBDEF0,#CBDEF0,2.63118728395174,9.50437080432706,12.1355580882788,#FFFFFF,#DCE9F5,#DCE9F5,0.394651610738485,2.39865447419366,4.81259111225869,-2.1392278,#DCE9F5,#FFEBD2,#FFFFFF,#CBDEF0
Isaac Bonilla,2116958,Maine,JR,290,SF,34.0251634833065,44.0914792620039,74.2635781990433,10.9766824934665,#FFFFFF,#DCE9F5,#FFFFFF,#CBDEF0,5.50831975519932,3.68106852837725,-7.72798197066755,#DCE9F5,#FFFFFF,#DCE9F5,0.419152158378969,11.6891505606556,12.1083027190346,#CBDEF0,#FFFFFF,#DCE9F5,0.385952637324395,2.0430999689657,5.93200769278851,-0.82888822,#DCE9F5,#FFFFFF,#FFFFFF,#FFFFFF
Gabe Stewart,2471966,IU Indy,FR,106,C,31.0920099359253,48.0514012865391,61.148223206395,17.0686960033028,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,1.74929153912236,3.51989436962385,-10.6247701564169,#CBDEF0,#FFFFFF,#CBDEF0,10.5069091315787,19.5651386982287,30.0720478298074,#FFEBD2,#FFEBD2,#FFD7A5,4.33118443866647,1.164925549086,6.42365719404568,-1.5729151,#FFEBD2,#DCE9F5,#DCE9F5,#DCE9F5
AJ LaBeau,2093271,Cornell,JR,34,C,29.7350037871371,53.5270967618307,57.8498004245429,13.6900357464823,#DCE9F5,#FFFFFF,#DCE9F5,#DCE9F5,7.6977336191234,3.3789115113262,-4.44776769769582,#FFFFFF,#FFFFFF,#FFFFFF,8.33377527780975,17.5619318705442,25.8957071483539,#FFEBD2,#FFEBD2,#FFEBD2,4.53598361546898,1.15280221713411,7.09289379959054,-2.1412105,#FFEBD2,#DCE9F5,#DCE9F5,#CBDEF0
Ben Egbo,2111156,UC Irvine,SO,119,PF,32.6969818266409,48.6166556587373,71.0647125500225,5.63749598084193,#FFFFFF,#FFFFFF,#FFFFFF,#CBDEF0,4.65060958661176,3.00909404409488,-5.83391606524158,#DCE9F5,#FFFFFF,#DCE9F5,3.1332062280799,11.7142618262021,14.847468054282,#FFFFFF,#FFFFFF,#FFFFFF,0.307015589107063,1.22337110754279,5.18572505127715,-1.7651768,#DCE9F5,#DCE9F5,#FFFFFF,#CBDEF0
Isaiah Walter,2334358,UMass Lowell,FR,137,SF,31.35664925857,49.1062510777307,65.8133545715348,15.8042512344121,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,9.14562810025093,3.84290284702146,-4.94864189682035,#FFFFFF,#DCE9F5,#DCE9F5,3.30803960684758,10.7831612427805,14.0912008496281,#FFFFFF,#FFFFFF,#FFFFFF,1.98996418908048,1.634152524907,4.96207434579726,-1.2218851,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5
Rahmir Moore,1342728,Delaware State,SR,765,SF,32.0078946328736,41.8679236929979,72.8130563527906,17.9468205571601,#FFFFFF,#CBDEF0,#FFFFFF,#FFFFFF,10.077338601422,3.23623727788362,-1.62969285154175,#FFFFFF,#FFFFFF,#FFFFFF,4.57038332166417,9.56407818634203,14.1344615080062,#FFFFFF,#DCE9F5,#FFFFFF,0.440516380603878,1.54741004213697,4.32909072998615,-1.8820229,#DCE9F5,#FFFFFF,#FFFFFF,#CBDEF0
Caleb Reese,1890377,Loyola Chicago,SR,393,SG,30.8859917705806,42.0303735308301,67.1451687412169,11.497404245355,#DCE9F5,#CBDEF0,#FFFFFF,#DCE9F5,20.434083368239,4.52993102638988,2.93386095924195,#FFEBD2,#DCE9F5,#FFEBD2,0.992437453003016,11.3948715659579,12.3873090189609,#CBDEF0,#FFFFFF,#DCE9F5,0.370395251587722,2.25903010312793,6.2243516287345,-1.26769,#DCE9F5,#FFEBD2,#FFFFFF,#DCE9F5
Cyril Obasogie,2561023,Delaware State,JR,547,C,33.0244998135258,44.6903402754999,62.8543420268238,12.4735095397489,#FFFFFF,#DCE9F5,#DCE9F5,#DCE9F5,2.92306907295824,2.57449814158207,-5.71501371411951,#CBDEF0,#FFFFFF,#DCE9F5,7.22893931796407,19.941486918074,27.1704262360381,#FFFFFF,#FFEBD2,#FFEBD2,2.51657037716676,1.33435324786458,7.26233862962538,-0.094618794,#FFFFFF,#DCE9F5,#DCE9F5,#FFFFFF
Ewan Steele,2313972,Idaho,SO,79,PF,30.2504423292062,49.2354352665959,59.8257494659932,11.3535866657145,#DCE9F5,#FFFFFF,#DCE9F5,#DCE9F5,9.94729578175632,2.58576516210627,0.864136595177956,#FFFFFF,#FFFFFF,#FFFFFF,6.89351531582331,19.3152566070543,26.2087719228776,#FFFFFF,#FFEBD2,#FFEBD2,2.5086482481754,1.12871418500702,8.34827400225014,-2.3296669,#FFFFFF,#DCE9F5,#CBDEF0,#CBDEF0
Isaiah Sherrard,2125361,Georgia State,JR,185,SF,32.2477503869477,48.318944501773,65.3123824200988,13.8093092480646,#FFFFFF,#FFFFFF,#DCE9F5,#DCE9F5,5.84044263619154,3.55235691577488,-6.89702849625493,#DCE9F5,#FFFFFF,#DCE9F5,3.00552338484003,9.35821383545606,12.3637372202961,#FFFFFF,#DCE9F5,#DCE9F5,3.09402659227527,1.61882833294618,6.38850009564445,-0.90015832,#FFEBD2,#FFFFFF,#DCE9F5,#DCE9F5
Nick Sanders,1930369,Michigan State,SR,32,SG,32.4500634648983,41.852497679437,75.2285340242219,16.326359172855,#FFFFFF,#CBDEF0,#FFFFFF,#FFFFFF,9.20876196301701,2.48361617100413,0.578519513032477,#FFFFFF,#FFEBD2,#FFFFFF,2.1198804108695,7.45988710520955,9.57976751607905,#DCE9F5,#DCE9F5,#DCE9F5,0.395898303184161,1.5541369463246,2.23722498895186,-2.3424947,#DCE9F5,#FFFFFF,#FFD7A5,#CBDEF0
Mekai Johnson,2322197,Saint Joseph's,SO,78,SG,33.1104853629039,47.0784640222707,72.6047408889243,11.6925451203717,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5,5.27591204714268,2.91411291975798,-4.86214630952099,#DCE9F5,#FFFFFF,#DCE9F5,4.71522545629178,9.25789043459342,13.9731158908852,#FFFFFF,#DCE9F5,#FFFFFF,0.932340075724306,1.7750301225002,4.90695882736738,-1.4172759,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5
Eric Brown,2220422,Cal Poly,JR,25,PF,30.7661705101326,51.2142107780043,64.413269395478,16.1797322069308,#DCE9F5,#FFFFFF,#DCE9F5,#FFFFFF,4.81286481836599,3.59662784688291,-8.04420207398525,#DCE9F5,#FFFFFF,#DCE9F5,6.7878609725935,14.7161572133864,21.5040181859799,#FFFFFF,#FFFFFF,#FFFFFF,3.16158126744549,1.31371259865805,5.85602556003013,-2.0608707,#FFEBD2,#DCE9F5,#FFFFFF,#CBDEF0
Miles Rose,2119958,Albany,SO,631,SG,32.7463728928232,40.1622929320639,56.0076464200616,12.511484821453,#FFFFFF,#CBDEF0,#CBDEF0,#DCE9F5,12.0561896830005,3.88564142448892,-2.37563573221426,#FFFFFF,#DCE9F5,#FFFFFF,3.21665701470353,8.93323571438096,12.1498927290845,#FFFFFF,#DCE9F5,#DCE9F5,0.235493690978882,1.87227992649249,4.87341528896449,-1.6329362,#CBDEF0,#FFFFFF,#FFFFFF,#DCE9F5
Ayomide Bamisile,2102044,Louisiana-Monroe,SO,522,C,30.5762202908374,50.6960554413413,62.57442036992,11.7892713450561,#DCE9F5,#FFFFFF,#DCE9F5,#DCE9F5,3.58374999848541,2.13609438548839,-3.32848919650376,#CBDEF0,#FFEBD2,#FFFFFF,9.68345312817372,12.8305852811462,22.5140384093199,#FFEBD2,#FFFFFF,#FFFFFF,4.34992657457867,1.75272539002668,8.77343679435806,-1.4902293,#FFEBD2,#FFFFFF,#CBDEF0,#DCE9F5
Jamaria Clark,2555655,Missouri-Kansas City,JR,523,PG,33.003411009046,43.8414321560736,81.4202153337575,15.0779023243908,#FFFFFF,#DCE9F5,#FFEBD2,#DCE9F5,13.8779908310422,3.36448484929674,1.43879501444351,#FFFFFF,#FFFFFF,#FFEBD2,1.90679543024214,3.47909041372783,5.38588584396997,#DCE9F5,#CBDEF0,#CBDEF0,0.532710298388879,1.95809525001796,5.18946049198476,-1.2856526,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5
Viktor Mikic,2298480,Florida,SO,67,PF,30.2609069708814,49.3958940451688,57.354104836796,23.3409555106087,#DCE9F5,#FFFFFF,#DCE9F5,#FFEBD2,8.84824784496663,4.22236078299805,-6.75543675928604,#FFFFFF,#DCE9F5,#DCE9F5,11.155742360418,16.2801190557658,27.4358614161839,#FFEBD2,#FFEBD2,#FFEBD2,3.41748349660275,1.11636884042652,9.43791081488551,-1.7697401,#FFEBD2,#DCE9F5,#CBDEF0,#CBDEF0
Khalil London,1917795,Tennessee State,JR,534,SG,31.13629749332,39.7487704428177,79.76963678327,23.8646158522823,#DCE9F5,#CBDEF0,#FFEBD2,#FFEBD2,10.3738256516404,3.90648079029784,-4.04607941584064,#FFFFFF,#DCE9F5,#FFFFFF,2.2793043389102,10.2121711852035,12.4914755241137,#DCE9F5,#FFFFFF,#FFFFFF,0.556015638830807,1.44210231949305,5.48529306016043,-1.4382262,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5
Trey Booker-Lowery,2555652,Missouri-Kansas City,JR,445,PF,31.0690701315508,44.8553498558927,60.4687628176464,26.2993688423558,#DCE9F5,#DCE9F5,#DCE9F5,#FFEBD2,4.17821583384777,2.95533259991826,-6.0631743653581,#DCE9F5,#FFFFFF,#DCE9F5,5.92666974246636,12.5664302031099,18.4930999455762,#FFFFFF,#FFFFFF,#FFFFFF,0.906312780298804,1.59091128639914,6.56102538666446,-0.69660948,#FFFFFF,#FFFFFF,#DCE9F5,#FFFFFF
Ayouba Berthe,2511327,Georgia State,SR,820,SF,31.5742336139077,42.8871222920859,78.552761157737,16.376695501389,#DCE9F5,#DCE9F5,#FFEBD2,#FFFFFF,7.97403541468929,2.68147547227888,-1.38181053410564,#FFFFFF,#FFFFFF,#FFFFFF,2.12180447496639,10.0560401863695,12.1778446613359,#DCE9F5,#FFFFFF,#DCE9F5,0.459292449778534,1.43602340964488,5.31915472126133,-0.97004538,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5
Alex Molofeev,2492288,Louisiana-Monroe,FR,1074,SG,31.2202821556458,48.9137566846868,66.1604341348918,13.1949400600615,#DCE9F5,#FFFFFF,#DCE9F5,#DCE9F5,14.2926238245551,3.77664014354004,0.17196954396973,#FFEBD2,#FFFFFF,#FFFFFF,3.72097033022182,9.89816923888042,13.6191395691022,#FFFFFF,#FFFFFF,#FFFFFF,0.992429057010596,1.99234763038941,3.37041602124272,-1.6264103,#FFFFFF,#FFFFFF,#FFEBD2,#DCE9F5
Ajay Holubar,1904808,IU Indy,SR,33,SG,33.9063259655556,45.6022161615689,73.8747990233106,11.7791963086978,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5,7.16467279801915,3.81483789276625,-6.70397005896072,#FFFFFF,#DCE9F5,#DCE9F5,0.949608053816946,1.72384234719572,2.67345040101267,#CBDEF0,#CBDEF0,#CBDEF0,0.917978954361508,1.78202774703553,4.18719249268364,-1.9762858,#FFFFFF,#FFFFFF,#FFFFFF,#CBDEF0
George Ivory III,1605545,Mississippi Valley State,SR,29,SF,32.4818634633958,43.4608085866533,66.5640343610135,11.1921928016674,#FFFFFF,#DCE9F5,#FFFFFF,#DCE9F5,6.11467312472108,3.21538353254271,-5.28295659666378,#DCE9F5,#FFFFFF,#DCE9F5,0.705466266046266,6.811606496686,7.51707276273226,#CBDEF0,#CBDEF0,#CBDEF0,0.540107533483041,1.58745540466573,5.44737836640477,-1.9801629,#DCE9F5,#FFFFFF,#FFFFFF,#CBDEF0
Braxton Jones,1947718,Southern Indiana,SR,76,PG,33.9352493890614,38.149730410244,80.3910668970913,20.5119323560854,#FFFFFF,#CBDEF0,#FFEBD2,#FFFFFF,6.66590500185893,2.2528339039671,-0.891317954817444,#FFFFFF,#FFEBD2,#FFFFFF,2.11860199930473,6.580624662268,8.69922666157274,#DCE9F5,#CBDEF0,#CBDEF0,0.361177181663903,1.5272285339196,5.07605740411305,-1.9041367,#DCE9F5,#FFFFFF,#FFFFFF,#CBDEF0
Gabe Kincy,2474952,Alabama A&M,JR,594,SF,31.8939195596742,45.9916461167618,70.8531411299966,12.9079251463066,#FFFFFF,#FFFFFF,#FFFFFF,#DCE9F5,6.17415923517929,3.0704356789478,-4.64381489892559,#DCE9F5,#FFFFFF,#DCE9F5,3.02157364308657,15.3963424282274,18.417916071314,#FFFFFF,#FFFFFF,#FFFFFF,0.330795257834633,1.45545743343996,6.15469559515102,-1.2324373,#DCE9F5,#FFFFFF,#FFFFFF,#DCE9F5
Evan Phelps,2152583,East Texas A&M,JR,674,SG,30.3955010821317,36.8401141704851,58.7227129775882,8.61488436041187,#DCE9F5,#CBDEF0,#DCE9F5,#CBDEF0,13.4379747945199,3.80884828481594,-0.763595200057926,#FFFFFF,#DCE9F5,#FFFFFF,2.50567800693405,3.44349537529463,5.94917338222869,#FFFFFF,#CBDEF0,#CBDEF0,0.706913377966011,2.76913411900191,5.03067883397059,-0.77278556,#FFFFFF,#FFD7A5,#FFFFFF,#FFFFFF
David Bumpass,2477333,Morgan State,FR,289,PF,33.1925545098471,43.1482768147348,69.8814040371475,19.2622650264225,#FFFFFF,#DCE9F5,#FFFFFF,#FFFFFF,5.92111156356163,3.06661379682269,-4.86708816480383,#DCE9F5,#FFFFFF,#DCE9F5,3.37683927347714,10.2262997125727,13.6031389860498,#FFFFFF,#FFFFFF,#FFFFFF,1.00445465160613,1.04829383320443,4.34215131147766,-2.4319692,#FFFFFF,#DCE9F5,#FFFFFF,#CBDEF0
AJ Patterson,2303157,Air Force,SO,690,SG,32.3843127766355,45.1073568268674,69.1074530359321,10.1769712358335,#FFFFFF,#DCE9F5,#FFFFFF,#CBDEF0,22.4430160066971,6.05727572782973,-1.31515710828942,#FFEBD2,#CBDEF0,#FFFFFF,3.07674818976864,12.9591067924185,16.0358549821871,#FFFFFF,#FFFFFF,#FFFFFF,0.862705545111814,2.4204807567826,7.45078666714802,-0.76215846,#FFFFFF,#FFEBD2,#DCE9F5,#FFFFFF
